,sentence_id,token_id,after_measure,next_tag,type
916,1196,22,.,nken,
917,1223,0,Gangur,nkee,
918,1223,1,leiks,pa,
919,1223,2,:,nveþ-s,
920,1223,3,Grindavík,pa,
921,1223,4,-,n----s,
922,1223,5,KR,ta,
923,1223,6,95,pa,
924,1223,6,-,ta,
925,1223,6,87,pa,
926,1223,7,(,ta,
927,1223,8,23,m,
928,1223,8,-,ta,
929,1223,8,10,pk,
930,1223,9,",",ta,
931,1223,10,27,pa,
932,1223,10,-,ta,
933,1223,10,24,pk,
934,1223,11,",",ta,
935,1223,12,24,m,
936,1223,12,-,ta,
937,1223,12,33,pk,
938,1223,13,",",ta,
939,1223,14,21,m,
940,1223,14,-,ta,
941,1223,14,20,pa,
942,1223,15,),nven,
943,1223,16,Tölfræði,pa,
944,1223,17,:,nveþ-s,
945,1223,18,Grindavík,pa,
946,1223,19,:,n----s,
947,1223,20,Aaron,n----s,
948,1223,21,Broussard,ta,
949,1223,22,31,pa,
950,1223,22,/,ta,
951,1223,22,11,nhfn,
952,1223,23,fráköst,pa,
953,1223,24,/,ta,
954,1223,25,5,nvfn,
955,1223,26,stoðsendingar,pk,
956,1223,27,",",nken-s,
957,1223,28,Jóhann,nken-s,
958,1223,29,Árni,nken-s,
959,1223,30,Ólafsson,ta,
960,1223,31,28/5,nhfo,
961,1223,32,fráköst,pk,
962,1223,33,",",nken-s,
963,1223,34,Þorleifur,nken-s,
964,1223,35,Ólafsson,ta,
965,1223,36,12,pk,
966,1223,37,",",n----s,
967,1223,38,Ryan,n----s,
968,1223,39,Pettinella,ta,
969,1223,40,6/5,nhfn,
970,1223,41,fráköst,pk,
971,1223,42,",",nken-s,
972,1223,43,Sigurður,nken-s,
973,1223,44,Gunnar,nken-s,
974,1223,45,Þorsteinsson,ta,
975,1223,46,6/10,nhfo,
976,1223,47,fráköst,pk,
977,1223,48,",",n----s,
978,1223,49,Samuel,n----s,
979,1223,50,Zeglinski,ta,
980,1223,51,6/4,nhfo,
981,1223,52,fráköst,pa,
982,1223,53,/,ta,
983,1223,54,6,nvfo,
984,1223,55,stoðsendingar,pk,
985,1223,56,",",nken-s,
986,1223,57,Björn,nken-s,
987,1223,58,Steinar,nken-s,
988,1223,59,Brynjólfsson,ta,
989,1223,60,3,pk,
990,1223,61,",",nken-s,
991,1223,62,Jón,nken-s,
992,1223,63,Axel,nken-s,
993,1223,64,Guðmundsson,ta,
994,1223,65,3,pk,
995,1223,66,",",nken-s,
996,1223,67,Hilmir,nken-s,
997,1223,68,Kristjánsson,ta,
998,1223,69,0,pk,
999,1223,70,",",nken-s,
1000,1223,71,Daníel,ks,
1001,1223,72,G.,nken-s,
1002,1223,73,Guðmundsson,ta,
1003,1223,74,0,pk,
1004,1223,75,",",nken-s,
1005,1223,76,Ólafur,nken-s,
1006,1223,77,Ólafsson,ta,
1007,1223,78,0,pk,
1008,1223,79,",",nken-s,
1009,1223,80,Davíð,nken-s,
1010,1223,81,Ingi,n----s,
1011,1223,82,Bustion,ta,
1012,1223,83,0,pl,
1013,1223,84,.,nveng,
1014,1231,0,Staðan,af,
1015,1231,1,í,nheþg,
1016,1231,2,einvíginu,sfg3en,
1017,1231,3,er,ta,
1018,1231,4,1,m,
1019,1231,4,-,ta,
1020,1231,4,0,nkeþ-s,
1021,1231,5,Hamri,af,
1022,1231,6,í,nheo,
1023,1231,7,vil,af,
1024,1231,8,eftir,nkeo,
1025,1231,9,sigur,nheeg,
1026,1231,10,liðsins,af,
1027,1231,11,í,nheþ-s,
1028,1231,12,Hveragerði,ta,
1029,1231,13,97,m,
1030,1231,13,-,ta,
1031,1231,13,77,lkeosf,
1032,1231,14,síðastliðinn,nkeo,
1033,1231,15,laugardag,pl,
1034,1231,16,.,nken-s,
1035,1324,0,Reynir,nhen-s,
1036,1324,1,Sandgerði,sfg3eþ,
1037,1324,2,sigarði,nkeþ-s,
1038,1324,3,Bersekki,ta,
1039,1324,4,1,pa,
1040,1324,4,:,ta,
1041,1324,4,0,af,
1042,1324,5,á,nkeþ-s,
1043,1324,6,Sandgerðisvelli,af,
1044,1324,7,í,ta,
1045,1324,8,3.,nveþg,ordinal
1046,1324,9,deildinni,af,
1047,1324,10,í,nheo,
1048,1324,11,kvöld,pl,
1049,1324,12,.,nkfn-s,
1050,1333,0,Fylkismenn,sfg3fþ,
1051,1333,1,minnkuðu,nkeog,
1052,1333,2,muninn,af,
1053,1333,3,á,ta,
1054,1333,4,55.,nveþ,ordinal
1055,1333,5,mínútu,c,
1056,1333,6,en,nken-s,
1057,1333,7,Mangús,nken-s,
1058,1333,8,Sverrir,sfg3eþ,
1059,1333,9,svaraði,af,
1060,1333,10,fyrir,nkfo-s,
1061,1333,11,Keflvíkinga,nveþ,
1062,1333,12,mínútu,aam,
1063,1333,13,síðar,pk,
1064,1333,14,",",nveng,
1065,1333,15,staðan,ta,
1066,1333,16,1,m,
1067,1333,16,-,ta,
1068,1333,16,4,pl,
1069,1333,17,.,nveng,
1070,1378,0,Staðan,ta,
1071,1378,1,0,m,
1072,1378,1,-,ta,
1073,1378,1,3,af,
1074,1378,2,í,nkeþ,
1075,1378,3,hálfleik,c,
1076,1378,4,og,fohen,
1077,1378,5,allt,sfg3eþ,
1078,1378,6,stefndi,af,
1079,1378,7,í,lkeosf,
1080,1378,8,stóran,nkeo,
1081,1378,9,sigur,pl,
1082,1378,10,.,nkfn-s,
1083,1398,0,Keflvíkingar,sfg3fþ,
1084,1398,1,náðu,ta,
1085,1398,2,3,m,
1086,1398,2,-,ta,
1087,1398,2,1,nveþ,
1088,1398,3,forystu,c,
1089,1398,4,þegar,nken-s,
1090,1398,5,Elías,nken-s,
1091,1398,6,Már,sfg3eþ,
1092,1398,7,skoraði,aa,
1093,1398,8,örugglega,af,
1094,1398,9,úr,feveþ,
1095,1398,10,sinni,nveþ,
1096,1398,11,spyrnu,pl,
1097,1398,12,.,nven-s,
1098,1416,0,Grindavík-Þór,ks,
1099,1416,1,Þ.,ta,
1100,1416,2,100,m,
1101,1416,2,-,ta,
1102,1416,2,92,pa,
1103,1416,3,(,ta,
1104,1416,4,31,m,
1105,1416,4,-,ta,
1106,1416,4,20,pk,
1107,1416,5,",",ta,
1108,1416,6,19,m,
1109,1416,6,-,ta,
1110,1416,6,28,pk,
1111,1416,7,",",ta,
1112,1416,8,31,m,
1113,1416,8,-,ta,
1114,1416,8,21,pk,
1115,1416,9,",",ta,
1116,1416,10,19,m,
1117,1416,10,-,ta,
1118,1416,10,23,pa,
1119,1416,11,),nveng,
1120,1431,0,Staðan,sfg3eþ,
1121,1431,1,var,ta,
1122,1431,2,24,pa,
1123,1431,2,:,ta,
1124,1431,2,19,af,
1125,1431,3,eftir,lkeove,
1126,1431,4,fyrsta,nkeo,
1127,1431,5,leikhluta,c,
1128,1431,6,og,aae,
1129,1431,7,líkast,aa,
1130,1431,8,til,svg3eþ,
1131,1431,9,hefði,fpken,
1132,1431,10,hann,sþghen,
1133,1431,11,verið,lkenvm,
1134,1431,12,meiri,c,
1135,1431,13,ef,aa,
1136,1431,14,ekki,svg3eþ,
1137,1431,15,hefði,sþghen,
1138,1431,16,verið,af,
1139,1431,17,fyrir,n----s,
1140,1431,18,Hope,n----s,
1141,1431,19,Elam,ct,
1142,1431,20,sem,sfg3eþ,
1143,1431,21,var,af,
1144,1431,22,við,nheo,
1145,1431,23,suðumark,c,
1146,1431,24,og,sfg3eþ,
1147,1431,25,hafði,aa,
1148,1431,26,þá,aa,
1149,1431,27,þegar,sþghen,
1150,1431,28,gert,ta,
1151,1431,29,15,nhfo,
1152,1431,30,stig,af,
1153,1431,31,fyrir,nkfog,
1154,1431,32,gestina,pl,
1155,1431,33,.,nveng,
1156,1436,0,Staðan,af,
1157,1436,1,í,nkeþ,
1158,1436,2,hálfleik,sfg3eþ,
1159,1436,3,var,ta,
1160,1436,4,3,m,
1161,1436,4,-,ta,
1162,1436,4,0,af,
1163,1436,5,fyrir,nkfo-s,
1164,1436,6,Keflvíkinga,ct,
1165,1436,7,sem,sfg3fþ,
1166,1436,8,bættu,aa,
1167,1436,9,við,ta,
1168,1436,10,3,nhfþ,
1169,1436,11,mörkum,af,
1170,1436,12,til,nvee,
1171,1436,13,viðbótar,af,
1172,1436,14,á,lveþve,
1173,1436,15,fyrstu,ta,
1174,1436,16,20,nveþ,
1175,1436,17,mínútu,lkeevm,
1176,1436,18,seinni,nkee,
1177,1436,19,hálfleiks,aa,
1178,1436,20,áður,c,
1179,1436,21,en,nkfþ-s,
1180,1436,22,Leiknismönnum,sfm3eþ,
1181,1436,23,tókst,aa,
1182,1436,24,loks,cn,
1183,1436,25,að,sng,
1184,1436,26,skora,pl,
1185,1436,27,.,nhfng,
1186,1458,0,Liðin,sfg3fþ,
1187,1458,1,héldu,af,
1188,1458,2,til,nkee,
1189,1458,3,hálfleiks,af,
1190,1458,4,í,nveþg,
1191,1458,5,stöðunni,ta,
1192,1458,6,1,m,
1193,1458,6,-,ta,
1194,1458,6,1,c,
1195,1458,7,og,sfg3fþ,
1196,1458,8,máttu,nkfn-s,
1197,1458,9,Keflvíkingar,sng,
1198,1458,10,þakka,af,
1199,1458,11,fyrir,c,
1200,1458,12,að,nhfn,
1201,1458,13,mörk,n----s,
1202,1458,14,KR,sfg3fþ,
1203,1458,15,voru,aa,
1204,1458,16,ekki,lhfnvm,
1205,1458,17,fleiri,pl,
1206,1458,18,.,c,
1207,1597,0,Þegar,ta,
1208,1597,1,3,nvfn,
1209,1597,2,mínútur,sfg3fþ,
1210,1597,3,voru,sþgvfn,
1211,1597,4,liðnar,sfg3fþ,
1212,1597,5,stóðu,nvfn,
1213,1597,6,tölur,ta,
1214,1597,7,9,m,
1215,1597,7,-,ta,
1216,1597,7,9,pl,
1217,1597,8,.,nvengs,
1218,1615,0,Stjarnan,pa,
1219,1615,1,:,n----s,
1220,1615,2,Justin,n----s,
1221,1615,3,Shouse,ta,
1222,1615,4,20/8,nhfn,
1223,1615,5,fráköst,pk,
1224,1615,6,",",nken-s,
1225,1615,7,Marvin,nken-s,
1226,1615,8,Valdimarsson,ta,
1227,1615,9,18/7,nhfn,
1228,1615,10,fráköst,pk,
1229,1615,11,",",n----s,
1230,1615,12,Keith,n----s,
1231,1615,13,Cothran,ta,
1232,1615,14,14/4,nhfn,
1233,1615,15,fráköst,pk,
1234,1615,16,",",n----s,
1235,1615,17,Jovan,n----s,
1236,1615,18,Zdravevski,ta,
1237,1615,19,11/7,nhfo,
1238,1615,20,fráköst,pk,
1239,1615,21,",",n----s,
1240,1615,22,Renato,n----s,
1241,1615,23,Lindmets,ta,
1242,1615,24,9/8,nhfn,
1243,1615,25,fráköst,pk,
1244,1615,26,",",nken-s,
1245,1615,27,Sigurjón,nken-s,
1246,1615,28,Örn,nken-s,
1247,1615,29,Lárusson,ta,
1248,1615,30,4,pk,
1249,1615,31,",",nken-s,
1250,1615,32,Dagur,nken-s,
1251,1615,33,Kár,nken-s,
1252,1615,34,Jónsson,ta,
1253,1615,35,4,pk,
1254,1615,36,",",nken-s,
1255,1615,37,Fannar,nken-s,
1256,1615,38,Freyr,nken-s,
1257,1615,39,Helgason,ta,
1258,1615,40,2,pk,
1259,1615,41,",",nken-s,
1260,1615,42,Aron,nken-s,
1261,1615,43,Kárason,ta,
1262,1615,44,0,pk,
1263,1615,45,",",nken-s,
1264,1615,46,Guðjón,nken-s,
1265,1615,47,Lárusson,ta,
1266,1615,48,0,pk,
1267,1615,49,",",nken-s,
1268,1615,50,Sigurbjörn,nken-s,
1269,1615,51,Ottó,nken-s,
1270,1615,52,Björnsson,ta,
1271,1615,53,0,pk,
1272,1615,54,",",nken-s,
1273,1615,55,Magnús,nken-s,
1274,1615,56,Bjarki,nken-s,
1275,1615,57,Guðmundsson,ta,
1276,1615,58,0,pl,
1277,1615,59,.,nkfn-s,
1278,1700,0,Njarðvíkingar,sfg3fþ,
1279,1700,1,unnu,ta,
1280,1700,2,45,m,
1281,1700,2,-,ta,
1282,1700,2,37,nkeo,
1283,1700,3,sigur,af,
1284,1700,4,á,nkeþ-s,
1285,1700,5,Fjölni,aa,
1286,1700,6,í,aa,
1287,1700,7,gær,c,
1288,1700,8,þegar,nhfng,
1289,1700,9,liðin,sfm3fþ,
1290,1700,10,mættust,af,
1291,1700,11,í,ta,
1292,1700,12,1.,nveþ,ordinal
1293,1700,13,deild,nvfe,
1294,1700,14,kvenna,pl,
1295,1700,15,.,nvfn,
1296,1734,0,Lokatölur,sfg3fþ,
1297,1734,1,urðu,ta,
1298,1734,2,65,m,
1299,1734,2,-,ta,
1300,1734,2,51,pl,
1301,1734,3,.,nkfn-s,
1302,1774,0,Keflvíkingar,sfg3fþ,
1303,1774,1,unnu,lkeosf,
1304,1774,2,öruggan,ta,
1305,1774,3,3,pa,
1306,1774,3,:,ta,
1307,1774,3,0,nkeo,
1308,1774,4,sigur,af,
1309,1774,5,á,nkeþ-s,
1310,1774,6,Leikni,ks,
1311,1774,7,F.,af,
1312,1774,8,á,nkeþgs,
1313,1774,9,Nettóvellinum,af,
1314,1774,10,í,nveþ-s,
1315,1774,11,Keflavík,af,
1316,1774,12,í,nkeo,
1317,1774,13,dag,pl,
1318,1774,14,.,nven-s,
1319,1806,0,Keflavík,ta,
1320,1806,1,3,m,
1321,1806,1,-,ta,
1322,1806,1,1,n----s,
1323,1806,2,FH,fpkfn,
1324,1807,0,Þeir,sfg3fþ,
1325,1807,1,unnu,ta,
1326,1807,2,3.,nkeo,ordinal
1327,1807,3,leikhluta,ta,
1328,1807,4,38,m,
1329,1807,4,-,ta,
1330,1807,4,20,c,
1331,1807,5,og,fakeo,
1332,1807,6,þann,ta,
1333,1807,7,4.,ta,ordinal
1334,1807,8,27,m,
1335,1807,8,-,ta,
1336,1807,8,9,pl,
1337,1807,9,.,ta,
1338,1809,0,11/8,nhfn,
1339,1809,1,fráköst,pa,
1340,1809,2,/,ta,
1341,1809,3,6,nvfn,
1342,1809,4,stoðsendingar,pk,
1343,1809,5,",",nken-s,
1344,1809,6,Emil,nken-s,
1345,1809,7,Þór,nken-s,
1346,1809,8,Jóhannsson,ta,
1347,1809,9,9/6,lkfnsf,
1348,1809,10,stolnir,pk,
1349,1809,11,",",nken-s,
1350,1809,12,Skarphéðinn,nken-s,
1351,1809,13,Freyr,nken-s,
1352,1809,14,Ingason,ta,
1353,1809,15,7,pk,
1354,1809,16,",",n----s,
1355,1809,17,Martin,nken-s,
1356,1809,18,Hermannsson,ta,
1357,1809,19,5,pk,
1358,1809,20,",",nken-s,
1359,1809,21,Finnur,nken-s,
1360,1809,22,Atli,nken-s,
1361,1809,23,Magnusson,ta,
1362,1809,24,5/5,nhfn,
1363,1809,25,fráköst,pk,
1364,1809,26,",",nken-s,
1365,1809,27,Ágúst,nken-s,
1366,1809,28,Angantýsson,ta,
1367,1809,29,2/4,nhfo,
1368,1809,30,fráköst,pk,
1369,1809,31,",",nken-s,
1370,1809,32,Jón,nken-s,
1371,1809,33,Orri,nken-s,
1372,1809,34,Kristjánsson,ta,
1373,1809,35,0,pk,
1374,1809,36,",",nken-s,
1375,1809,37,Kristófer,n----s,
1376,1809,38,Acox,ta,
1377,1809,39,0,pk,
1378,1809,40,",",nken-s,
1379,1809,41,Páll,nken-s,
1380,1809,42,Fannar,nken-s,
1381,1809,43,Helgason,ta,
1382,1809,44,0,pk,
1383,1809,45,",",nken-s,
1384,1809,46,Ólafur,nken-s,
1385,1809,47,Már,nken-s,
1386,1809,48,Ægisson,ta,
1387,1809,49,0,pl,
1388,1809,50,.,nven-s,
1389,1829,0,Njarðvík,pa,
1390,1829,1,:,n----s,
1391,1829,2,Lele,n----s,
1392,1829,3,Hardy,ta,
1393,1829,4,16,pa,
1394,1829,4,/,ta,
1395,1829,4,14,nhfn,
1396,1829,5,fráköst,pa,
1397,1829,6,/,ta,
1398,1829,7,6,nvfn,
1399,1829,8,stoðsendingar,pa,
1400,1829,9,/,ta,
1401,1829,10,12,lkfnsf,
1402,1829,11,stolnir,pk,
1403,1829,12,",",nven-s,
1404,1829,13,Eyrún,nven-s,
1405,1829,14,Líf,nven-s,
1406,1829,15,Sigurðardóttir,ta,
1407,1829,16,13,pk,
1408,1829,17,",",nven-s,
1409,1829,18,Svava,nven-s,
1410,1829,19,Ósk,nven-s,
1411,1829,20,Stefánsdóttir,ta,
1412,1829,21,7,pk,
1413,1829,22,",",nven-s,
1414,1829,23,Ína,nven-s,
1415,1829,24,María,nven-s,
1416,1829,25,Einarsdóttir,ta,
1417,1829,26,4,pk,
1418,1829,27,",",nven-s,
1419,1829,28,Guðlaug,nven-s,
1420,1829,29,Björt,nven-s,
1421,1829,30,Júlíusdóttir,ta,
1422,1829,31,4/5,nhfo,
1423,1829,32,fráköst,pk,
1424,1829,33,",",nven-s,
1425,1829,34,Salbjörg,nven-s,
1426,1829,35,Sævarsdóttir,ta,
1427,1829,36,4,pk,
1428,1829,37,",",nven-s,
1429,1829,38,Sara,nven-s,
1430,1829,39,Dögg,nven-s,
1431,1829,40,Margeirsdóttir,ta,
1432,1829,41,4,pk,
1433,1829,42,",",nven-s,
1434,1829,43,Erna,nven-s,
1435,1829,44,Hákonardóttir,ta,
1436,1829,45,3,pk,
1437,1829,46,",",nven-s,
1438,1829,47,Emelía,nven-s,
1439,1829,48,Ósk,nven-s,
1440,1829,49,Grétarsdóttir,ta,
1441,1829,50,2,pl,
1442,1829,51,.,nken-s,
1443,1832,0,Brynjar,nken-s,
1444,1832,1,Orri,nken-s,
1445,1832,2,Bjarnason,sfg3eþ,
1446,1832,3,skoraði,aa,
1447,1832,4,síðan,lheove,
1448,1832,5,síðasta,nheo,
1449,1832,6,mark,n----s,
1450,1832,7,KV,af,
1451,1832,8,á,nveþg,
1452,1832,9,lokamínútunni,c,
1453,1832,10,og,lkensf,
1454,1832,11,sanngjarn,ta,
1455,1832,12,2,m,
1456,1832,12,-,ta,
1457,1832,12,5,nken,
1458,1832,13,sigur,nkfeg,
1459,1832,14,gestanna,nven,
1460,1832,15,staðreynd,pl,
1461,1832,16,.,nveng,
1462,1841,0,Staðan,fohen,
1463,1841,1,allt,af,
1464,1841,2,í,lheþsf,
1465,1841,3,einu,sþgven,
1466,1841,4,orðin,ta,
1467,1841,5,81,m,
1468,1841,5,-,ta,
1469,1841,5,80,c,
1470,1841,6,og,nken,
1471,1841,7,sóknarleikur,n----s,
1472,1841,8,KR,af,
1473,1841,9,í,nkfþ,
1474,1841,10,molum,pl,
1475,1841,11,.,nken-s,
1476,1843,0,Arnór,nken-s,
1477,1843,1,Ingvi,nken-s,
1478,1843,2,Traustason,sfg3eþ,
1479,1843,3,hélt,lkeþsf,
1480,1843,4,uppteknum,nkeþ,
1481,1843,5,hætti,c,
1482,1843,6,og,sfg3eþ,
1483,1843,7,lagði,aa,
1484,1843,8,upp,nheo,
1485,1843,9,mark,af,
1486,1843,10,í,ta,
1487,1843,11,4,m,
1488,1843,11,-,ta,
1489,1843,11,1,nkeþ,
1490,1843,12,sigri,n----s,
1491,1843,13,Norrköping,af,
1492,1843,14,á,n----s,
1493,1843,15,Kalmar,af,
1494,1843,16,í,lveþvf,
1495,1843,17,sænsku,nveþg,
1496,1843,18,úrvalsdeildinni,af,
1497,1843,19,í,nveþ,
1498,1843,20,knattspyrnu,pl,
1499,1843,21,.,nken-s,
1500,1866,0,Guðmundur,sfm3eþ,
1501,1866,1,komst,aa,
1502,1866,2,svo,af,
1503,1866,3,í,nhfo,
1504,1866,4,undanúrslit,aa,
1505,1866,5,þar,c,
1506,1866,6,sem,fpken,
1507,1866,7,hann,sfg3eþ,
1508,1866,8,glímdi,af,
1509,1866,9,við,n----s,
1510,1866,10,Matthew,n----s,
1511,1866,11,Southwell,c,
1512,1866,12,og,sfg3eþ,
1513,1866,13,sigraði,fpkeo,
1514,1866,14,hann,ta,
1515,1866,15,3,m,
1516,1866,15,-,ta,
1517,1866,15,0,pl,
1518,1866,16,.,nkeng,
1519,1945,0,Leikurinn,sfg3eþ,
1520,1945,1,fór,ta,
1521,1945,2,0,m,
1522,1945,2,-,ta,
1523,1945,2,9,af,
1524,1945,3,fyrir,nkeþ-s,
1525,1945,4,Val,pl,
1526,1945,5,.,nveþ-s,
1527,2013,0,Grindavík,pa,
1528,2013,1,:,n----s,
1529,2013,2,Samuel,n----s,
1530,2013,3,Zeglinski,ta,
1531,2013,4,38,pa,
1532,2013,4,/,ta,
1533,2013,4,6,nhfn,
1534,2013,5,fráköst,pa,
1535,2013,6,/,ta,
1536,2013,7,11,nvfn,
1537,2013,8,stoðsendingar,pk,
1538,2013,9,",",n----s,
1539,2013,10,Aaron,n----s,
1540,2013,11,Broussard,ta,
1541,2013,12,18/8,nhfn,
1542,2013,13,fráköst,pk,
1543,2013,14,",",nken-s,
1544,2013,15,Þorleifur,nken-s,
1545,2013,16,Ólafsson,ta,
1546,2013,17,15,pk,
1547,2013,18,",",nken-s,
1548,2013,19,Sigurður,nken-s,
1549,2013,20,Gunnar,nken-s,
1550,2013,21,Þorsteinsson,ta,
1551,2013,22,11/8,nhfo,
1552,2013,23,fráköst,pk,
1553,2013,24,",",nken-s,
1554,2013,25,Jóhann,nken-s,
1555,2013,26,Árni,nken-s,
1556,2013,27,Ólafsson,ta,
1557,2013,28,11/6,nhfo,
1558,2013,29,fráköst,pk,
1559,2013,30,",",nken-s,
1560,2013,31,Ómar,nken-s,
1561,2013,32,Örn,nken-s,
1562,2013,33,Sævarsson,ta,
1563,2013,34,8/5,nhfo,
1564,2013,35,fráköst,pk,
1565,2013,36,",",nken-s,
1566,2013,37,Hilmir,nken-s,
1567,2013,38,Kristjánsson,ta,
1568,2013,39,5,pk,
1569,2013,40,",",nken-s,
1570,2013,41,Ólafur,nken-s,
1571,2013,42,Ólafsson,ta,
1572,2013,43,5/5,nhfo,
1573,2013,44,fráköst,pk,
1574,2013,45,",",nken-s,
1575,2013,46,Davíð,nken-s,
1576,2013,47,Ingi,n----s,
1577,2013,48,Bustion,ta,
1578,2013,49,4/5,nhfo,
1579,2013,50,fráköst,pk,
1580,2013,51,",",nken-s,
1581,2013,52,Jens,nken-s,
1582,2013,53,Valgeir,nken-s,
1583,2013,54,Óskarsson,ta,
1584,2013,55,4,pk,
1585,2013,56,",",nken-s,
1586,2013,57,Björn,nken-s,
1587,2013,58,Steinar,nken-s,
1588,2013,59,Brynjólfsson,ta,
1589,2013,60,3,pl,
1590,2013,61,.,nven-s,
1591,2016,0,Njarðvík,sfg3eþ,
1592,2016,1,minnkaði,nheo,
1593,2016,2,forskot,nvee-s,
1594,2016,3,Keflavíkur,af,
1595,2016,4,í,ta,
1596,2016,5,2,nhfo,
1597,2016,6,stig,af,
1598,2016,7,á,nkeþ,
1599,2016,8,toppi,n----s,
1600,2016,9,Iceland,e,
1601,2016,10,Express,nvee,
1602,2016,11,deildar,nvfe,
1603,2016,12,kvenna,af,
1604,2016,13,með,ta,
1605,2016,14,64,m,
1606,2016,14,-,ta,
1607,2016,14,71,nkeþ,
1608,2016,15,sigri,af,
1609,2016,16,á,nkfþ-s,
1610,2016,17,Haukum,af,
1611,2016,18,í,nveþgs,
1612,2016,19,Schenkerhöllinni,af,
1613,2016,20,í,nkeþ-s,
1614,2016,21,Hafnarfirði,aa,
1615,2016,22,í,aa,
1616,2016,23,gær,pl,
1617,2016,24,.,nven-s,
1618,2035,0,KR,pa,
1619,2035,1,-,nveþ-s,
1620,2035,2,Keflavík,ta,
1621,2035,3,71,m,
1622,2035,3,-,ta,
1623,2035,3,77,pa,
1624,2035,4,(,ta,
1625,2035,5,20,m,
1626,2035,5,-,ta,
1627,2035,5,16,pk,
1628,2035,6,",",ta,
1629,2035,7,14,m,
1630,2035,7,-,ta,
1631,2035,7,21,pk,
1632,2035,8,",",ta,
1633,2035,9,16,m,
1634,2035,9,-,ta,
1635,2035,9,18,pk,
1636,2035,10,",",ta,
1637,2035,11,21,m,
1638,2035,11,-,ta,
1639,2035,11,22,pa,
1640,2035,12,),nhen-s,
1641,2179,0,Snæfell,pa,
1642,2179,1,:,nven-s,
1643,2179,2,Alda,nven-s,
1644,2179,3,Leif,nven-s,
1645,2179,4,Jónsdóttir,ta,
1646,2179,5,21/5,nvfn,
1647,2179,6,stoðsendingar,pk,
1648,2179,7,",",nven-s,
1649,2179,8,Hildur,nven-s,
1650,2179,9,Sigurðardóttir,ta,
1651,2179,10,18,pa,
1652,2179,10,/,ta,
1653,2179,10,13,nhfn,
1654,2179,11,fráköst,pa,
1655,2179,12,/,ta,
1656,2179,13,7,nvfn,
1657,2179,14,stoðsendingar,pk,
1658,2179,15,",",nven-s,
1659,2179,16,Hildur,nven-s,
1660,2179,17,Björg,nven-s,
1661,2179,18,Kjartansdóttir,ta,
1662,2179,19,17,pa,
1663,2179,19,/,ta,
1664,2179,19,13,nhfn,
1665,2179,20,fráköst,pk,
1666,2179,21,",",nven-s,
1667,2179,22,Berglind,nven-s,
1668,2179,23,Gunnarsdóttir,ta,
1669,2179,24,14,pk,
1670,2179,25,",",nven-s,
1671,2179,26,Helga,nven-s,
1672,2179,27,Hjördís,nven-s,
1673,2179,28,Björgvinsdóttir,ta,
1674,2179,29,5/4,nhfn,
1675,2179,30,fráköst,pk,
1676,2179,31,",",nven-s,
1677,2179,32,Rebekka,nven-s,
1678,2179,33,Rán,nven-s,
1679,2179,34,Karlsdóttir,ta,
1680,2179,35,5,pk,
1681,2179,36,",",nven-s,
1682,2179,37,Rósa,nven-s,
1683,2179,38,Indriðadóttir,ta,
1684,2179,39,4/6,nhfo,
1685,2179,40,fráköst,pk,
1686,2179,41,",",nven-s,
1687,2179,42,Aníta,nven-s,
1688,2179,43,Sæþórsdóttir,ta,
1689,2179,44,2,pl,
1690,2179,45,.,fahen,
1691,2210,0,Þetta,sfg3eþ,
1692,2210,1,varð,lhensf,
1693,2210,2,ljóst,af,
1694,2210,3,eftir,nkeo,
1695,2210,4,sigur,ta,
1696,2210,5,79,pa,
1697,2210,5,:,ta,
1698,2210,5,66,nkfo-s,
1699,2210,6,Grindvíkinga,af,
1700,2210,7,á,nkeþ,
1701,2210,8,heimavelli,fekeþ,
1702,2210,9,sínum,af,
1703,2210,10,í,nheo,
1704,2210,11,kvöld,af,
1705,2210,12,fyrir,lheþsf,
1706,2210,13,troðfullu,nheþ,
1707,2210,14,húsi,pl,
1708,2210,15,.,nken-s,
1709,2369,0,Leiknir,af,
1710,2369,1,frá,nkeþ-s,
1711,2369,2,Fáskrúðsfirði,sfg3eþ,
1712,2369,3,hafði,nkeo,
1713,2369,4,sigur,af,
1714,2369,5,í,nkeþgs,
1715,2369,6,Garðinum,aa,
1716,2369,7,í,aa,
1717,2369,8,gær,af,
1718,2369,9,með,ta,
1719,2369,10,5,nhfþ,
1720,2369,11,mörkum,af,
1721,2369,12,gegn,ta,
1722,2369,13,4,c,
1723,2369,14,en,nveng,
1724,2369,15,staðan,af,
1725,2369,16,eftir,lkeosf,
1726,2369,17,venjulegan,nkeo,
1727,2369,18,leiktíma,sfg3eþ,
1728,2369,19,var,ta,
1729,2369,20,2,m,
1730,2369,20,-,ta,
1731,2369,20,1,af,
1732,2369,21,fyrir,nkfo,
1733,2369,22,heimamenn,af,
1734,2369,23,í,nkeþ-s,
1735,2369,24,Víði,pl,
1736,2369,25,.,nven-s,
1737,2376,0,Njarðvík,sfg3eþ,
1738,2376,1,vann,af,
1739,2376,2,í,nheþ,
1740,2376,3,gærkvöldi,aa,
1741,2376,4,gríðarlega,lkeosf,
1742,2376,5,mikilvægan,nkeo,
1743,2376,6,sigur,c,
1744,2376,7,er,fpvfn,
1745,2376,8,þær,sfg3fþ,
1746,2376,9,sigruðu,nkfo-s,
1747,2376,10,Hauka,ta,
1748,2376,11,95,m,
